date,STK001,STK002,STK003,STK004,STK005,STK006,STK007,STK008,STK009,STK010,STK011,STK012,STK013,STK014,STK015,STK016,STK017,STK018,STK019,STK020,STK021,STK022,STK023,STK024,STK025,STK026,STK027,STK028,STK029,STK030,STK031,STK032,STK033,STK034,STK035,STK036,STK037,STK038,STK039,STK040
2025-08-21,0.015670736129697712,0.00957523956968229,-0.014432665853577522,-0.017705897938587824,0.04288078070945063,-0.03423935727002053,0.0007107908101166441,0.01847652100378813,0.041867884618899696,-0.037521943929079926,-0.00018479198619369714,0.022990691748197088,0.013960847886701155,-0.01128895512106202,-0.00038358212334794507,-0.015381254508589782,0.004834655014420577,0.010072239557149091,-0.014267423128966814,-0.021869136728493818,-0.011156353810265408,-0.03066572699115754,0.01050098940961002,-0.008900629872169254,0.01406465547776861,0.01633009590203939,-0.005393531886716264,0.01523134215912968,-0.0065922711967687795,0.024761928463115545,0.03531585924626959,-0.009788661411821912,-0.014859429380908413,-0.009898559796917852,-0.035818724281839215,0.02031385059668718,0.007953919352291242,0.036294436828332145,0.0035415094086715237,8.597750986874715e-05
2025-08-22,-0.008422243508783673,0.013280470284787557,-0.019662284724280128,-0.01681981715901044,0.010575499054197631,0.009004160366602832,-0.011110460492237548,0.002889547006410734,0.014948744734438392,0.0235580103467565,0.0036650035263208246,-0.0044696482151918545,0.015755362480295184,-0.027137798196515635,0.008500556137657943,-0.00419387658940468,-0.004313691455875234,-8.331522136882869e-05,-0.021692159958043793,-0.008584906190912013,-0.0032922300736529793,0.005797657122058996,0.008811845631540624,0.008584353172136535,0.011383069720825817,-0.010989760358286353,0.018275946319947334,0.0026978725109745617,0.021281268231981995,0.0018536663934975899,8.348925279351438e-06,0.0076725331749924915,0.003853828742934008,-0.023603433018095088,-0.023114835909792228,0.005145253016610476,-9.371946818477993e-06,0.013201267987010075,0.0053750234615688,0.020313452272086738
2025-08-25,-0.018388854074784227,-0.03460268989595673,-0.013037293967250781,0.02025811802380028,-0.028484038814205016,-0.02469419235739297,-0.009149237668354727,-0.027723498010763594,-0.002734707372993068,-0.0006235909700578052,0.045739651142162954,0.014509977454293103,0.016883449337118862,0.0032731293443029963,-0.02634274322164884,-0.010504933403682984,-0.014132315696389617,0.015650037015447597,-0.004762160267292758,-0.007888098262231516,-0.009569375992957404,0.007382838838553478,0.024540595753804073,0.010732473421952448,-0.003568018319994478,0.0009504558737403138,0.02650930856190824,-0.011010670104929671,-0.018477304333077513,0.007410001596680992,0.020227610762790817,0.027665427202299194,-0.025014195985236354,0.019995427022044494,-0.008726958391748509,0.01845793352718388,-0.0015935608033807872,-0.0019099669029462637,0.027357858767914266,-0.007806453142379516
2025-08-26,-0.013719112798610492,0.004290511712676358,0.004476702010431675,0.013073414310391957,0.021329849127034912,0.04443533423888206,0.008715026167719919,0.0042377395396850665,0.016258629075159035,0.01364820395728079,0.020331632519443223,0.022408442194685775,-0.012304725571954217,0.0016999376715244171,0.02087504971042964,0.006104241900535647,0.022932871346547583,1.5453758248052361e-06,0.01618673549431878,-0.0032213448952546297,0.0113386996014601,0.021820627956012764,-0.012693389493859918,0.0025977475741725243,0.009313693686638338,0.015879783023170738,-0.012323906439979075,0.01253743017925386,0.0020228772397800467,-0.0049006388926762815,0.005747758329908235,0.01612797822687269,0.029792564727320225,0.019260073491297804,0.01783903644112863,-0.0055677806913621754,-0.0035261289513782686,0.0009876416083271446,0.01747567192326757,0.0037399161617442857
2025-08-27,0.010530522676063529,0.02616411040308276,-0.013111425607819456,-0.03350569910822518,0.05466385893360715,8.89065949816548e-05,-0.013285000653924257,0.01359022557878228,0.012924619033675734,-0.024851022546692803,-0.008474562087322831,-0.018885987865759152,0.013079339768687179,-0.030788267951557667,0.0066880718761953995,-0.005742271697443721,-0.009711533809981413,0.024352439484491176,-0.022458998096967275,-0.02736478814292752,-0.0023268547533803786,0.015585867408647834,-0.01615862891059587,0.00822775782346469,0.00013231996314297384,0.005589050734961465,-0.01721635205436088,0.04188812315502917,0.00418790259714058,-0.014537418747807894,0.014793851909157309,0.0014323074019744926,0.02916801581678953,0.0052394838228027145,-0.02508396910500045,0.05253448414656922,0.01527490300275323,0.029956874255735347,0.009551674118882917,0.013976610825856552
2025-08-28,-0.03648393473647903,0.0343717494354881,0.03684341106221885,-0.002873064361390048,0.01773479632855098,-0.006207159857013478,-0.015708233639290903,0.0166423315348515,-0.021068875215375107,0.021298222339342622,0.03420835769768987,-0.023802548096607767,-0.0016685964901142119,-0.04708192051076249,0.0359273082930993,0.015628989922313194,-0.011782455259213412,-0.028158220631198244,-0.04071035377211344,0.04398615957925141,-0.0018009190063177564,-0.002644585447002124,0.028397885709629367,0.031812997675652224,0.024539315700964466,-0.020247858715566336,0.030967895842368625,-0.005149137840032554,0.005892899617028279,-0.010774402959272686,-0.026569123869311886,-0.007097375272431591,-0.013996738226794533,-0.061351917263827646,-0.00424845100628735,-0.016660914587494507,-0.002806509002003327,0.015664845442757126,0.024361372662796615,0.02574572140749194
2025-08-29,-0.03100990547966005,-0.010825898993482649,0.04164234661960743,0.02346937900348281,-0.04167688503743543,-0.003850657846230997,-0.01426578441179609,-0.00886056582448183,-0.06171014457075898,0.04201466361595339,0.03398346696112508,-0.03205657018903491,0.004248099175643438,-0.013644152087882364,-0.0013179916500382846,-0.012220168277192611,-0.028591249999217746,0.013686222819672873,-0.013002009604844534,0.052559751761200646,-0.0024799803434073244,0.047565879295292345,0.005702844220513979,0.029267452457384102,0.0007030490855162109,-0.04416140129583533,0.007006445976305854,0.0058629851674135685,0.0026410516764877644,-0.006348310267427902,-0.04852973432317651,-0.002890616899433539,0.01810371621289641,-0.019349698781032584,0.02276328340632488,0.012469195772280417,-0.019804411836246046,-0.011798346112798787,0.03233173736762599,0.008493161970045465
2025-09-01,0.005325305480469951,0.0009340532467180147,-0.005337988937564527,-0.017228893188165662,-0.0011593234856772001,0.004891330894454465,-0.006296317682351581,0.006080432394304497,0.0113538652021201,-0.012589563624001498,-0.022337020161865936,0.00743179725717599,-0.008621271736146165,0.0211522487708574,0.016447022977702636,-0.0038358333440621246,0.018227589534504346,-0.00796598956842539,0.01958485112358357,0.00513429757016667,0.010202955572671715,-0.020199781865312395,-0.011683274387593093,0.005761783456707746,-0.007951771469341236,0.01827334181528507,-0.02467868192635212,0.001470710230937514,0.009209660008372813,-0.018069190894893866,0.003191643338822956,0.012231936006228229,-0.007550335276718993,0.0012077815004510987,-0.0019180378812689268,0.00482981663669516,-0.005213573193953548,0.00808462405515015,0.00011933417174410203,0.002155687964846
2025-09-02,0.011853366618446326,-0.0034221212713204598,-0.018194886728829095,0.0013988141797046808,7.28385507468357e-05,0.014338135118141755,0.007647278167526056,-0.014195908297181613,0.013353263787298624,-0.005329166519105646,-0.02090090292425284,0.009527873072214864,0.0037646302879085916,-0.003213708606807844,-0.009861814072030437,-0.0026123875240524255,-0.00637862829414086,0.012632329558133632,-0.0009887047732413748,-0.01749607471511577,-0.005248479236777036,-0.0007944668955748198,-0.01106472939498614,-0.011733398142307234,0.01021276401562143,-0.011306855377578875,-0.0020461555471364555,-0.012701917417778628,-0.018424654605202713,-0.013197775546627408,0.012436327444603056,0.031672986666099336,-0.013198795232364464,-0.015425897059210214,-0.02199071701497804,0.016397907937564755,0.002545980168537484,-0.002838853037282048,-0.013290659901119979,-0.012881854565287407
2025-09-03,-0.035420876769968586,0.015145618654729139,0.035809494749723,0.03299850750950789,-0.025302790560308604,-0.028920197224903122,-0.017838119360188937,2.3343398576992913e-05,-0.018273102755154185,0.03324828000792609,0.03354099179594118,-0.006888372714196191,0.012919277700911575,0.0024296398192407247,-0.006661878156977926,-0.023425213744941775,-0.02653928287466184,0.016468478802362456,-0.017020619274503865,0.04528543433864864,-0.0014681866821847338,0.03053100752503442,0.03720719519371696,0.008137914828845499,-0.008935947640545339,-0.018246109155644688,0.042579775942151954,-0.01955224600205071,-0.009026022365093866,-0.01819381059991047,0.0003960408351229537,0.004984017659677337,-0.010328967809351003,0.015027513713183886,0.024421381295691137,-0.002911918536633618,-0.007972896740404266,-0.01281706896113857,0.050180962670785256,0.006697567015699148
2025-09-04,-0.0102225951852058,0.0011764752621708221,0.0003107500905844881,0.009088763408083816,-0.026941688668034806,0.04082809762524392,0.024847026719446122,-0.0011582969546653581,-0.005827624761341302,0.01337491403380411,-0.0007763539548173345,-0.006273010882137032,-0.03626581122686003,0.006906785783032404,0.008084279387229741,0.020088658833993633,0.010896371035166365,-0.03818190648111654,0.024372098394439337,-0.02400989663477447,0.014542646965261133,-0.013603044987191767,0.0008988430679867177,-0.007568100299904486,0.009102796472714555,0.02628131910775463,0.0044260777263249,-0.052156480288407,-0.007180765889060834,0.035488790463486006,-0.03013241374211533,-0.03132417999665067,-0.015323282691942254,-0.017632804041638146,0.009475293428113082,-0.07874370242288355,-0.016474139293253302,-0.012900705744447873,-0.031893208702721235,-0.03235721430433067
2025-09-05,0.004651313015606853,0.01210652663946861,0.005495322866198808,0.00970174710425606,0.019216027323071268,0.0006236815556258197,-0.011334858434505816,-0.006100026375182606,0.009492568171439564,0.017158905299115606,0.04673363234023163,0.0006302477590839819,0.032769518783324195,-0.0014392803126568954,0.003704001411705126,-0.0027670541973466994,-0.018644629415009183,0.03132245656175459,-0.0006507353118321104,0.02401379437661453,-0.009695550647167584,0.03144685947115158,0.016581647635630792,0.007198614302350494,0.009509308525156197,0.009946345405299699,0.022329687023471746,0.0023189915756573216,-0.010141079671578455,-0.007026485175436844,0.011394446121126566,0.02725646057992221,0.02091386284615823,0.007556866562299328,0.008470676047767862,0.04142569755419786,0.006838572262371498,0.003052633491206283,0.03724308096014911,0.015978100210073787
2025-09-08,0.009263654998897988,-0.0016321420641717652,-0.011960602766420277,-0.029285785247206764,0.014483983672336557,0.033849299182177,0.026890230524066774,-0.021611471675114784,-0.008097217959034182,0.004761377779074589,0.009028124713128596,-0.002633698793097436,-0.018203061403893425,-0.032546931873979786,-0.0029706640296211497,0.01209146816304597,0.0013520688340760388,-0.02362201407180549,-0.012245846839334157,-0.04879041267166921,0.0016242166381061221,-0.02887898154466441,-0.005278122489759214,-0.005262910448853005,0.008106922853423104,0.01910913610862456,0.006846327027633603,-0.03463895136414385,-0.011723243751277474,0.005497313356862356,-0.002350699981510998,-0.01678063737399389,0.00861848491537772,-0.033507659453183514,-0.002110883095481795,-0.050945074634901055,-0.00756567372538988,-0.005993196772144346,-0.03374103071831387,0.006971688612663852
2025-09-09,0.014598454711805127,0.00977801591680837,0.011066846219614122,-0.032673435309375505,0.004760476682258444,-0.031807537425584974,0.01796490901147113,0.043075989369878734,0.04487279241102921,0.0038992268738850325,-0.03173468576169686,-0.008759530990640136,0.004434361164040302,-0.0007143368420636739,0.027913032270573894,0.01700313595198877,-0.02430086715597446,-0.01974805927620375,0.006642701582709055,-0.0052039506803393375,0.019413010201893195,-0.05522888564036475,0.02068984355204664,-0.001409900136765536,0.015730201661610474,0.0019519289468104759,0.0032387315239831727,0.019335714371598266,0.03872477631471786,0.06160372224560316,0.028603331239420122,-0.03700609727991642,-0.03997120280685115,-0.015830519816929685,-0.05386453914468233,0.016642180284366846,0.025358144561428514,0.0319458137653094,-0.05021655776960107,-0.02188880234988661
2025-09-10,-0.012306749585522686,-0.008414419969294621,0.0038969699425363945,0.03172999709468634,0.001197291709785435,0.04019122900800587,-0.0335395757679732,-0.03814622512244402,-0.04732250620018171,0.036250454197225876,0.04181150927271337,-0.010717931266256215,-0.0020971477475530947,-0.0413865923819129,0.0018273227263686095,-0.0012099889687476695,-0.029650275335305384,-0.018936458744316476,-0.02146904571892739,0.0226146225553662,-0.004156992724668379,0.03392014180238509,0.016786216051157436,-0.0013423538450726986,-0.0021482474861767007,-0.014573087395156982,0.00633975855155519,-0.04706156802491674,-0.0387296850659041,-0.023208236871877876,-0.04061770915262261,0.024362781021526038,0.024722526721026747,-0.016698936758314187,0.03591840313756623,-0.03462655892273744,-0.017589285415242763,-0.014024621899057364,0.027746310822211954,0.00257403756381654
2025-09-11,-0.002186934988559342,-0.006172718984407162,0.02478721398208808,0.011347555391666122,0.007209575734287594,-0.020221667830319073,0.020272245264737365,-0.0007832071719916026,0.00810738564451405,0.0024163688898616365,0.016532032410736627,0.012262620254277221,0.01659264845638815,0.025063482228077832,0.013242162713941411,-0.0051766573220596475,0.018396476106618504,-0.003930892682411744,0.005989939898626154,-0.0027300489963809488,0.019389990280934657,0.008949801689158533,0.009266967999560595,0.013172952010973488,0.005988417768892456,0.026620373363919175,-0.00436143387128555,0.012549289333139672,0.005926274784137379,-0.004088378269591152,0.021007612936151103,-0.004649811738977505,-0.0023905190882491916,0.04671610348777683,-0.0036870472995238373,0.010255081124226342,0.0015821609197475572,0.008259586906344615,-0.004224646696952802,-0.010261389904548817
2025-09-12,-0.004992371356921755,-0.013332534689395171,-0.02082276483532416,0.025057774584871535,-0.008411216677329792,0.0339297800200792,-0.019193739025716874,-0.0389539464818571,-0.035581951165180016,0.01747378808391904,0.019918946949359653,-0.0012398759559364494,0.00262452402018387,0.007740966806986997,-0.007547681042868348,-0.027133959358201228,0.002882159638166933,0.029069979229835844,0.018152376961785014,0.023271321746906097,-0.0036027848831665524,0.031504507365292006,-0.005566439983214169,0.007903594554584174,-0.013580554735942153,-0.0159893015663355,-0.0056349827412822615,-0.01719859114070264,-0.027300019246230895,-0.033315679628548235,-0.014477904215072761,0.026784179061341777,0.043349911131725205,0.028982377579825604,0.050079356172765946,-0.012060086589216978,-0.017133543256312358,-0.03969722865067998,0.01160960383315877,-0.005314041716416202
2025-09-15,0.0044150603035697945,0.0001411169336332542,-0.01876263999025132,0.01723980123582205,0.0398847390361063,0.0260981292012412,-0.018021034761263287,-0.019554772980798416,0.010966068246920726,-0.01132233113247018,0.02966665663893494,0.027483844897636896,0.014799217128921708,0.0003931393051347697,-0.00863927078776084,-0.03268033775226363,0.004306708063411135,0.06199284205661589,-0.0171865610828895,0.015712552653119757,-0.033214259262557944,0.012044105615121481,0.006204301440759065,0.0003587091283921151,-0.01220571377863557,-0.0016357119449678667,-0.007844187869849431,0.011495307626549493,-0.003777798043387727,-0.0371413402678267,0.011065930810915092,0.041860660605071334,0.038305588756868555,0.014125319761830159,-0.011970939981203677,0.0597252144176679,0.003745301896737956,0.02794690176687148,0.01857237283448905,0.04116235088352535
2025-09-16,-0.03500555362557215,0.012362113993590593,0.023414570262780418,0.01653897239894595,-0.03493849990627788,0.0022810621618331393,-0.00027325990155996176,-0.01034966821821001,-0.04583800894382536,0.02892474417486736,0.01968960623551717,-0.026563856639828354,-0.005698188698944116,-0.006591766946134576,0.009880668132508022,0.00576113265678976,-0.010197235977739789,0.0033588053873957915,-0.005293126737169228,0.030806418083972678,-0.0008083746425794514,0.021363155118971324,-0.003202089339791655,0.01658796284346803,0.0006370765239204465,-0.01655719013407238,0.015517741520741512,-0.010591194384896039,0.001573260528842622,-0.020763278913964175,-0.02956008700338545,-0.011156084704837428,0.0020254756015714373,0.004363202865780696,0.029647312708942372,-0.005859463890133819,-0.01726464951536916,-0.0198951634177999,0.014636514331816302,0.01477715215965381
2025-09-17,0.017511387039263263,0.017205367825834327,0.014915011073519956,0.0018034393248144607,0.038099864744133335,0.07490440041643022,0.01797636100461381,-0.010331965511198228,0.008274284925352066,0.013445037733740384,0.01017952156873432,0.03095812177490344,-0.038426076705947776,0.008750690802254926,0.01627468084515348,0.030972534017163655,0.03500663187992557,-0.0495579745626273,0.03862979269360939,-0.004395988984206366,0.014153323026495183,-0.010222136327885597,-0.008589791481928875,0.0011291743362242188,-0.003634127069778873,0.04217211427448771,0.010704565199345872,-0.04244372646493742,-0.003310917861775028,-0.0036551869283385826,-0.006131421349990596,-0.030610860069694972,0.03761339276296724,0.013404526576626784,0.034792024125159554,-0.059096424443537424,-0.016349828171197903,-0.00045174659656696363,-0.02967273213651921,0.013661104046607885
